52.817600,-4.127200,5,0
52.817500,-4.127100,5,0
52.817400,-4.127000,5,0
52.817300,-4.126900,5,0
52.817200,-4.126800,5,0
52.817100,-4.126700,5,0
52.817000,-4.126600,5,0
52.816900,-4.126500,5,0
52.816800,-4.126400,5,0
52.816700,-4.126300,5,0
52.816600,-4.126200,5,0
52.816500,-4.126100,5,0
52.816400,-4.126000,5,0
52.816300,-4.125900,5,0
52.816200,-4.125800,5,0
52.816100,-4.125700,5,0
52.816000,-4.125600,5,0
52.815900,-4.125500,5,0
52.815800,-4.125400,5,0
52.815700,-4.125300,5,0
